transaction_id,customer_id,product_name,category,price,quantity,transaction_date,total_amount
TX100619,CUST1169,Laptop,Electronics,849.99,1,2026-03-11 05:02:18,849.99
TX100620,CUST1142,Running Shoes,Apparel,79.99,1,2026-04-16 12:22:18,79.99
TX100621,CUST1061,Notebook,Stationery,2.99,3,2026-05-01 03:03:18,8.97
TX100622,CUST1110,Notebook,Stationery,2.99,2,2026-03-07 18:44:18,5.98
TX100623,CUST1181,Smartphone,Electronics,629.99,2,2026-04-29 11:16:18,1259.98
TX100624,CUST1021,Desk Chair,Furniture,134.99,1,2026-03-25 21:08:18,134.99
TX100625,CUST1134,Running Shoes,Apparel,71.99,2,2026-03-01 12:24:18,143.98
TX100626,CUST1009,Pen Set,Stationery,4.24,1,2026-04-19 03:32:18,4.24
TX100627,CUST1140,Coffee Maker,Appliances,44.99,1,2026-04-12 22:30:18,44.99
TX100628,CUST1079,Headphones,Electronics,80.99,3,2026-03-11 01:03:18,242.97
TX100629,CUST1029,Toaster,Appliances,26.99,1,2026-02-27 04:14:18,26.99
TX100630,CUST1022,Backpack,Accessories,39.99,2,2026-03-12 01:55:18,79.98
TX100631,CUST1079,Laptop,Electronics,899.99,1,2026-04-11 21:30:18,899.99
TX100632,CUST1072,Laptop,Electronics,999.99,1,2026-03-31 02:25:18,999.99
TX100633,CUST1105,Smartphone,Electronics,594.99,1,2026-05-17 17:15:18,594.99
TX100634,CUST1154,Laptop,Electronics,849.99,3,2026-03-17 16:40:18,2549.97
TX100635,CUST1181,Laptop,Electronics,999.99,2,2026-03-13 03:54:18,1999.98
TX100636,CUST1068,Running Shoes,Apparel,71.99,1,2026-04-24 17:28:18,71.99
TX100637,CUST1007,Toaster,Appliances,25.49,1,2026-05-19 02:22:18,25.49
TX100638,CUST1060,Pen Set,Stationery,4.49,3,2026-05-17 18:28:18,13.47
TX100639,CUST1068,Headphones,Electronics,89.99,1,2026-02-20 05:00:18,89.99
TX100640,CUST1194,Coffee Maker,Appliances,42.49,3,2026-05-13 03:54:18,127.47
TX100641,CUST1055,Running Shoes,Apparel,79.99,2,2026-03-14 07:38:18,159.98
TX100642,CUST1094,Smartphone,Electronics,699.99,3,2026-03-28 04:38:18,2099.97
TX100643,CUST1086,Backpack,Accessories,33.99,2,2026-02-23 02:22:18,67.98
TX100644,CUST1071,Smartphone,Electronics,594.99,3,2026-05-03 13:06:18,1784.97
TX100645,CUST1092,Smartphone,Electronics,699.99,1,2026-03-08 07:02:18,699.99
TX100646,CUST1023,Pen Set,Stationery,4.24,3,2026-04-14 23:58:18,12.72
TX100647,CUST1141,Desk Chair,Furniture,134.99,1,2026-04-30 02:27:18,134.99
TX100648,CUST1115,Smartphone,Electronics,629.99,2,2026-03-23 22:18:18,1259.98
TX100649,CUST1139,Coffee Maker,Appliances,44.99,1,2026-03-05 20:58:18,44.99
TX100650,CUST1048,Desk Chair,Furniture,149.99,3,2026-03-15 14:33:18,449.97
TX100651,CUST1140,Desk Chair,Furniture,127.49,2,2026-05-09 16:09:18,254.98
TX100652,CUST1131,Headphones,Electronics,76.49,3,2026-04-22 06:58:18,229.47
TX100653,CUST1139,Smartphone,Electronics,699.99,1,2026-03-15 11:21:18,699.99
TX100654,CUST1047,Coffee Maker,Appliances,49.99,2,2026-05-06 11:04:18,99.98
TX100655,CUST1074,Desk Chair,Furniture,134.99,3,2026-04-04 16:48:18,404.97
TX100656,CUST1184,Laptop,Electronics,999.99,1,2026-04-05 17:11:18,999.99
TX100657,CUST1050,Coffee Maker,Appliances,42.49,1,2026-05-08 00:59:18,42.49
TX100658,CUST1063,Desk Chair,Furniture,134.99,1,2026-03-15 12:30:18,134.99
TX100659,CUST1142,Backpack,Accessories,39.99,2,2026-03-30 10:49:18,79.98
TX100660,CUST1139,Running Shoes,Apparel,71.99,3,2026-03-29 19:01:18,215.97
TX100661,CUST1072,Coffee Maker,Appliances,44.99,1,2026-04-25 10:59:18,44.99
TX100662,CUST1161,Pen Set,Stationery,4.99,3,2026-05-06 05:00:18,14.97
TX100663,CUST1126,Headphones,Electronics,76.49,2,2026-04-11 16:41:18,152.98
TX100664,CUST1086,Running Shoes,Apparel,71.99,1,2026-03-07 13:08:18,71.99
TX100665,CUST1188,Running Shoes,Apparel,67.99,1,2026-04-05 21:03:18,67.99
TX100666,CUST1116,Running Shoes,Apparel,67.99,3,2026-03-22 14:34:18,203.97
TX100667,CUST1029,Smartphone,Electronics,629.99,1,2026-02-23 13:22:18,629.99
TX100668,CUST1129,Pen Set,Stationery,4.24,2,2026-04-14 01:17:18,8.48
TX100669,CUST1115,Toaster,Appliances,29.99,2,2026-05-18 01:05:18,59.98
TX100670,CUST1157,Backpack,Accessories,35.99,2,2026-04-09 03:54:18,71.98
TX100671,CUST1158,Smartphone,Electronics,629.99,3,2026-03-04 21:27:18,1889.97
TX100672,CUST1193,Running Shoes,Apparel,71.99,3,2026-05-14 03:47:18,215.97
TX100673,CUST1185,Notebook,Stationery,2.54,2,2026-04-09 11:29:18,5.08
TX100674,CUST1057,Laptop,Electronics,849.99,3,2026-04-28 09:32:18,2549.97
TX100675,CUST1179,Headphones,Electronics,89.99,3,2026-05-03 14:45:18,269.97
TX100676,CUST1154,Desk Chair,Furniture,149.99,2,2026-03-23 00:34:18,299.98
TX100677,CUST1190,Desk Chair,Furniture,127.49,1,2026-03-08 10:34:18,127.49
TX100678,CUST1100,Pen Set,Stationery,4.24,1,2026-03-24 10:32:18,4.24
TX100679,CUST1167,Running Shoes,Apparel,79.99,3,2026-03-11 07:34:18,239.97
TX100680,CUST1002,Coffee Maker,Appliances,49.99,2,2026-03-09 05:08:18,99.98
TX100681,CUST1159,Backpack,Accessories,35.99,1,2026-03-06 05:55:18,35.99
TX100682,CUST1041,Desk Chair,Furniture,127.49,3,2026-03-25 08:44:18,382.47
TX100683,CUST1061,Toaster,Appliances,25.49,2,2026-04-25 07:18:18,50.98
TX100684,CUST1040,Running Shoes,Apparel,67.99,2,2026-04-27 13:11:18,135.98
TX100685,CUST1094,Pen Set,Stationery,4.24,2,2026-05-02 15:09:18,8.48
TX100686,CUST1148,Smartphone,Electronics,594.99,2,2026-04-24 10:54:18,1189.98
TX100687,CUST1104,Laptop,Electronics,899.99,2,2026-05-17 15:37:18,1799.98
TX100688,CUST1089,Smartphone,Electronics,594.99,3,2026-04-21 05:31:18,1784.97
TX100689,CUST1142,Running Shoes,Apparel,79.99,1,2026-04-08 00:33:18,79.99
TX100690,CUST1019,Notebook,Stationery,2.69,2,2026-05-13 11:28:18,5.38
TX100691,CUST1142,Pen Set,Stationery,4.24,1,2026-05-12 09:44:18,4.24
TX100692,CUST1038,Coffee Maker,Appliances,44.99,2,2026-03-27 02:27:18,89.98
TX100693,CUST1160,Backpack,Accessories,33.99,2,2026-04-20 03:49:18,67.98
TX100694,CUST1069,Laptop,Electronics,899.99,1,2026-02-24 07:25:18,899.99
TX100695,CUST1055,Backpack,Accessories,35.99,1,2026-05-08 08:39:18,35.99
TX100696,CUST1161,Smartphone,Electronics,629.99,1,2026-05-20 21:16:18,629.99
TX100697,CUST1108,Laptop,Electronics,849.99,3,2026-03-11 01:11:18,2549.97
TX100698,CUST1171,Coffee Maker,Appliances,42.49,3,2026-03-11 01:56:18,127.47
TX100699,CUST1070,Headphones,Electronics,80.99,3,2026-04-13 15:04:18,242.97
TX100700,CUST1059,Headphones,Electronics,76.49,2,2026-03-03 18:01:18,152.98
TX100701,CUST1100,Headphones,Electronics,76.49,1,2026-04-17 20:19:18,76.49
TX100702,CUST1170,Desk Chair,Furniture,149.99,1,2026-03-31 05:45:18,149.99
TX100703,CUST1154,Headphones,Electronics,80.99,2,2026-03-04 08:53:18,161.98
TX100704,CUST1089,Laptop,Electronics,999.99,2,2026-04-04 11:09:18,1999.98
TX100705,CUST1162,Coffee Maker,Appliances,42.49,3,2026-03-26 18:34:18,127.47
TX100706,CUST1045,Notebook,Stationery,2.54,2,2026-03-18 07:33:18,5.08
TX100707,CUST1041,Headphones,Electronics,80.99,3,2026-03-31 12:29:18,242.97
TX100708,CUST1162,Desk Chair,Furniture,127.49,1,2026-04-14 18:24:18,127.49
TX100709,CUST1179,Laptop,Electronics,999.99,1,2026-03-01 00:33:18,999.99
TX100710,CUST1154,Notebook,Stationery,2.54,3,2026-04-13 16:09:18,7.62
TX100711,CUST1181,Smartphone,Electronics,629.99,3,2026-03-04 15:13:18,1889.97
TX100712,CUST1039,Smartphone,Electronics,629.99,3,2026-05-17 22:33:18,1889.97
TX100713,CUST1080,Pen Set,Stationery,4.24,2,2026-02-23 10:37:18,8.48
TX100714,CUST1052,Coffee Maker,Appliances,44.99,1,2026-04-10 17:46:18,44.99
TX100715,CUST1096,Headphones,Electronics,89.99,2,2026-02-23 00:52:18,179.98
TX100716,CUST1147,Headphones,Electronics,89.99,2,2026-05-10 21:45:18,179.98
TX100717,CUST1101,Pen Set,Stationery,4.49,3,2026-03-11 20:41:18,13.47
TX100718,CUST1004,Laptop,Electronics,999.99,2,2026-05-09 07:11:18,1999.98
TX100719,CUST1060,Smartphone,Electronics,594.99,1,2026-03-24 23:58:18,594.99
TX100720,CUST1158,Notebook,Stationery,2.99,2,2026-04-19 05:17:18,5.98
TX100721,CUST1005,Backpack,Accessories,39.99,1,2026-04-22 10:38:18,39.99
TX100722,CUST1020,Notebook,Stationery,2.54,2,2026-05-15 21:44:18,5.08
TX100723,CUST1073,Backpack,Accessories,35.99,3,2026-03-07 00:08:18,107.97
TX100724,CUST1170,Laptop,Electronics,899.99,1,2026-05-09 05:20:18,899.99
TX100725,CUST1156,Smartphone,Electronics,594.99,2,2026-03-16 19:19:18,1189.98
TX100726,CUST1199,Pen Set,Stationery,4.24,3,2026-03-03 17:55:18,12.72
TX100727,CUST1107,Laptop,Electronics,999.99,1,2026-04-17 02:27:18,999.99
TX100728,CUST1074,Laptop,Electronics,999.99,3,2026-04-09 19:07:18,2999.97
TX100729,CUST1112,Toaster,Appliances,26.99,2,2026-05-08 23:46:18,53.98
TX100730,CUST1054,Coffee Maker,Appliances,42.49,3,2026-04-24 02:26:18,127.47
TX100731,CUST1002,Coffee Maker,Appliances,49.99,1,2026-04-25 13:34:18,49.99
TX100732,CUST1150,Running Shoes,Apparel,71.99,3,2026-03-22 10:07:18,215.97
TX100733,CUST1156,Backpack,Accessories,35.99,2,2026-03-03 04:27:18,71.98
TX100734,CUST1054,Desk Chair,Furniture,149.99,1,2026-05-12 20:38:18,149.99
TX100735,CUST1093,Running Shoes,Apparel,71.99,1,2026-04-29 19:56:18,71.99
TX100736,CUST1075,Headphones,Electronics,76.49,1,2026-04-09 15:33:18,76.49
TX100737,CUST1045,Running Shoes,Apparel,67.99,1,2026-04-25 18:53:18,67.99
TX100738,CUST1087,Coffee Maker,Appliances,42.49,2,2026-05-12 14:14:18,84.98
TX100739,CUST1151,Desk Chair,Furniture,134.99,1,2026-03-05 11:15:18,134.99
TX100740,CUST1200,Coffee Maker,Appliances,49.99,3,2026-03-12 07:25:18,149.97
TX100741,CUST1154,Pen Set,Stationery,4.24,1,2026-04-15 17:29:18,4.24
TX100742,CUST1083,Running Shoes,Apparel,79.99,1,2026-05-11 17:28:18,79.99
TX100743,CUST1188,Smartphone,Electronics,629.99,3,2026-03-06 06:22:18,1889.97
TX100744,CUST1132,Desk Chair,Furniture,127.49,3,2026-03-31 09:44:18,382.47
TX100745,CUST1149,Coffee Maker,Appliances,44.99,3,2026-02-26 04:07:18,134.97
TX100746,CUST1113,Pen Set,Stationery,4.24,1,2026-03-09 22:51:18,4.24
TX100747,CUST1024,Headphones,Electronics,89.99,1,2026-05-15 22:52:18,89.99
TX100748,CUST1129,Toaster,Appliances,29.99,1,2026-03-23 05:28:18,29.99
TX100749,CUST1193,Laptop,Electronics,999.99,1,2026-04-06 08:15:18,999.99
TX100750,CUST1002,Toaster,Appliances,26.99,1,2026-04-07 02:53:18,26.99
TX100751,CUST1112,Laptop,Electronics,999.99,3,2026-05-03 03:26:18,2999.97
TX100752,CUST1124,Running Shoes,Apparel,67.99,3,2026-04-19 19:39:18,203.97
TX100753,CUST1196,Toaster,Appliances,26.99,2,2026-03-17 15:31:18,53.98
TX100754,CUST1002,Running Shoes,Apparel,67.99,3,2026-04-20 15:39:18,203.97
TX100755,CUST1105,Desk Chair,Furniture,134.99,1,2026-03-06 20:35:18,134.99
TX100756,CUST1197,Notebook,Stationery,2.99,3,2026-04-13 18:00:18,8.97
TX100757,CUST1019,Headphones,Electronics,76.49,2,2026-04-06 09:25:18,152.98
TX100758,CUST1176,Coffee Maker,Appliances,44.99,1,2026-03-11 17:21:18,44.99
TX100759,CUST1081,Laptop,Electronics,849.99,3,2026-03-06 07:11:18,2549.97
TX100760,CUST1132,Laptop,Electronics,999.99,2,2026-03-08 10:35:18,1999.98
TX100761,CUST1122,Coffee Maker,Appliances,42.49,3,2026-04-29 10:09:18,127.47
TX100762,CUST1137,Running Shoes,Apparel,79.99,1,2026-03-03 13:04:18,79.99
TX100763,CUST1132,Backpack,Accessories,33.99,1,2026-02-25 15:34:18,33.99
TX100764,CUST1194,Smartphone,Electronics,699.99,1,2026-04-14 01:45:18,699.99
TX100765,CUST1176,Coffee Maker,Appliances,49.99,2,2026-03-01 16:10:18,99.98
TX100766,CUST1054,Headphones,Electronics,76.49,2,2026-03-27 13:34:18,152.98
TX100767,CUST1015,Toaster,Appliances,25.49,1,2026-05-16 16:56:18,25.49
TX100768,CUST1134,Pen Set,Stationery,4.99,3,2026-04-05 12:03:18,14.97
TX100769,CUST1186,Pen Set,Stationery,4.49,1,2026-03-16 19:50:18,4.49
TX100770,CUST1106,Desk Chair,Furniture,127.49,2,2026-02-28 15:21:18,254.98
TX100771,CUST1182,Coffee Maker,Appliances,42.49,1,2026-03-09 02:27:18,42.49
TX100772,CUST1147,Headphones,Electronics,76.49,2,2026-03-09 23:46:18,152.98
TX100773,CUST1169,Coffee Maker,Appliances,44.99,3,2026-05-16 09:47:18,134.97
TX100774,CUST1031,Headphones,Electronics,76.49,1,2026-03-02 13:26:18,76.49
TX100775,CUST1152,Headphones,Electronics,76.49,2,2026-03-20 07:44:18,152.98
TX100776,CUST1132,Backpack,Accessories,39.99,1,2026-05-12 05:32:18,39.99
TX100777,CUST1098,Pen Set,Stationery,4.24,3,2026-02-20 11:57:18,12.72
TX100778,CUST1081,Backpack,Accessories,33.99,1,2026-03-25 10:03:18,33.99
TX100779,CUST1129,Backpack,Accessories,33.99,1,2026-04-14 13:29:18,33.99
TX100780,CUST1047,Laptop,Electronics,999.99,1,2026-04-13 14:37:18,999.99
TX100781,CUST1137,Desk Chair,Furniture,134.99,3,2026-04-28 09:21:18,404.97
TX100782,CUST1063,Notebook,Stationery,2.69,3,2026-04-11 13:07:18,8.07
TX100783,CUST1096,Running Shoes,Apparel,67.99,2,2026-04-28 06:24:18,135.98
TX100784,CUST1138,Smartphone,Electronics,629.99,3,2026-03-24 11:38:18,1889.97
TX100785,CUST1147,Desk Chair,Furniture,134.99,1,2026-04-30 23:28:18,134.99
TX100786,CUST1051,Headphones,Electronics,89.99,2,2026-05-21 03:13:18,179.98
TX100787,CUST1112,Desk Chair,Furniture,134.99,2,2026-05-16 20:53:18,269.98
TX100788,CUST1182,Laptop,Electronics,999.99,1,2026-04-30 00:51:18,999.99
TX100789,CUST1061,Toaster,Appliances,29.99,2,2026-05-14 04:16:18,59.98
TX100790,CUST1081,Headphones,Electronics,89.99,1,2026-03-11 08:21:18,89.99
TX100791,CUST1109,Smartphone,Electronics,594.99,3,2026-03-01 22:57:18,1784.97
TX100792,CUST1166,Backpack,Accessories,39.99,3,2026-03-02 03:47:18,119.97
TX100793,CUST1081,Headphones,Electronics,76.49,3,2026-05-11 18:01:18,229.47
TX100794,CUST1074,Desk Chair,Furniture,149.99,3,2026-04-08 20:26:18,449.97
TX100795,CUST1012,Desk Chair,Furniture,149.99,1,2026-03-08 08:16:18,149.99
TX100796,CUST1113,Toaster,Appliances,29.99,3,2026-03-31 15:16:18,89.97
TX100797,CUST1038,Pen Set,Stationery,4.99,3,2026-03-20 03:56:18,14.97
TX100798,CUST1073,Laptop,Electronics,849.99,2,2026-03-14 15:34:18,1699.98
TX100799,CUST1052,Headphones,Electronics,80.99,2,2026-04-23 17:39:18,161.98
TX100800,CUST1154,Smartphone,Electronics,699.99,3,2026-05-06 03:32:18,2099.97
TX100801,CUST1035,Running Shoes,Apparel,71.99,1,2026-03-24 20:00:18,71.99
TX100802,CUST1015,Pen Set,Stationery,4.24,1,2026-04-11 07:33:18,4.24
TX100803,CUST1168,Headphones,Electronics,89.99,3,2026-03-06 08:32:18,269.97
TX100804,CUST1063,Headphones,Electronics,76.49,2,2026-04-17 01:55:18,152.98
TX100805,CUST1192,Smartphone,Electronics,699.99,3,2026-03-01 14:14:18,2099.97
TX100806,CUST1103,Desk Chair,Furniture,134.99,3,2026-05-15 23:35:18,404.97
TX100807,CUST1031,Coffee Maker,Appliances,42.49,2,2026-03-05 19:50:18,84.98
TX100808,CUST1105,Backpack,Accessories,35.99,1,2026-05-05 08:50:18,35.99
TX100809,CUST1103,Headphones,Electronics,80.99,3,2026-05-09 19:21:18,242.97
TX100810,CUST1194,Desk Chair,Furniture,127.49,2,2026-03-15 19:49:18,254.98
TX100811,CUST1086,Toaster,Appliances,29.99,3,2026-05-19 00:04:18,89.97
TX100812,CUST1084,Coffee Maker,Appliances,44.99,2,2026-03-30 15:18:18,89.98
TX100813,CUST1117,Pen Set,Stationery,4.49,3,2026-03-12 22:46:18,13.47
TX100814,CUST1076,Backpack,Accessories,33.99,2,2026-04-22 16:35:18,67.98
TX100815,CUST1073,Running Shoes,Apparel,71.99,3,2026-04-05 01:31:18,215.97
TX100816,CUST1145,Pen Set,Stationery,4.49,3,2026-04-04 01:10:18,13.47
TX100817,CUST1108,Running Shoes,Apparel,67.99,2,2026-03-04 20:15:18,135.98
TX100818,CUST1052,Headphones,Electronics,89.99,2,2026-02-23 11:37:18,179.98
TX100819,CUST1190,Coffee Maker,Appliances,49.99,2,2026-05-15 00:33:18,99.98
TX100820,CUST1126,Smartphone,Electronics,699.99,1,2026-03-12 10:43:18,699.99
TX100821,CUST1052,Pen Set,Stationery,4.24,2,2026-04-27 04:28:18,8.48
TX100822,CUST1199,Toaster,Appliances,29.99,3,2026-04-09 15:40:18,89.97
TX100823,CUST1034,Desk Chair,Furniture,134.99,1,2026-05-02 10:25:18,134.99
TX100824,CUST1008,Laptop,Electronics,999.99,3,2026-02-19 19:24:18,2999.97
TX100825,CUST1166,Toaster,Appliances,26.99,3,2026-05-06 15:21:18,80.97
TX100826,CUST1026,Desk Chair,Furniture,149.99,3,2026-05-18 11:24:18,449.97
TX100827,CUST1171,Desk Chair,Furniture,127.49,3,2026-04-10 08:39:18,382.47
TX100828,CUST1027,Pen Set,Stationery,4.99,2,2026-02-23 19:54:18,9.98
TX100829,CUST1144,Laptop,Electronics,899.99,2,2026-03-30 20:59:18,1799.98
TX100830,CUST1196,Backpack,Accessories,39.99,2,2026-03-02 14:08:18,79.98
TX100831,CUST1127,Notebook,Stationery,2.99,2,2026-03-16 21:05:18,5.98
TX100832,CUST1113,Backpack,Accessories,35.99,3,2026-02-20 19:13:18,107.97
TX100833,CUST1059,Running Shoes,Apparel,67.99,1,2026-05-15 03:57:18,67.99
TX100834,CUST1113,Pen Set,Stationery,4.49,3,2026-04-06 14:04:18,13.47
TX100835,CUST1073,Running Shoes,Apparel,67.99,1,2026-03-03 10:38:18,67.99
TX100836,CUST1143,Pen Set,Stationery,4.24,2,2026-04-26 09:13:18,8.48
TX100837,CUST1033,Smartphone,Electronics,629.99,3,2026-04-19 17:45:18,1889.97
TX100838,CUST1065,Desk Chair,Furniture,134.99,2,2026-04-23 09:03:18,269.98
TX100839,CUST1081,Smartphone,Electronics,594.99,2,2026-04-07 17:13:18,1189.98
TX100840,CUST1157,Notebook,Stationery,2.69,1,2026-05-04 02:49:18,2.69
TX100841,CUST1152,Backpack,Accessories,33.99,1,2026-03-14 13:03:18,33.99
TX100842,CUST1074,Desk Chair,Furniture,127.49,2,2026-04-19 08:53:18,254.98
TX100843,CUST1178,Desk Chair,Furniture,134.99,3,2026-04-20 17:14:18,404.97
TX100844,CUST1017,Laptop,Electronics,849.99,1,2026-04-21 07:46:18,849.99
TX100845,CUST1167,Notebook,Stationery,2.69,3,2026-04-27 21:24:18,8.07
TX100846,CUST1095,Notebook,Stationery,2.99,2,2026-03-26 14:45:18,5.98
TX100847,CUST1061,Coffee Maker,Appliances,42.49,3,2026-03-19 11:37:18,127.47
TX100848,CUST1125,Smartphone,Electronics,699.99,2,2026-04-21 01:26:18,1399.98
TX100849,CUST1053,Pen Set,Stationery,4.24,3,2026-04-13 10:52:18,12.72
TX100850,CUST1054,Desk Chair,Furniture,127.49,1,2026-03-01 03:22:18,127.49
TX100851,CUST1014,Coffee Maker,Appliances,49.99,3,2026-04-05 14:11:18,149.97
TX100852,CUST1096,Notebook,Stationery,2.69,3,2026-04-06 06:29:18,8.07
TX100853,CUST1112,Headphones,Electronics,89.99,3,2026-03-28 15:20:18,269.97
TX100854,CUST1067,Headphones,Electronics,80.99,1,2026-04-25 17:00:18,80.99
TX100855,CUST1148,Headphones,Electronics,89.99,1,2026-04-04 00:16:18,89.99
TX100856,CUST1074,Smartphone,Electronics,629.99,1,2026-03-02 16:13:18,629.99
TX100857,CUST1189,Laptop,Electronics,999.99,2,2026-05-16 01:35:18,1999.98
TX100858,CUST1096,Backpack,Accessories,35.99,1,2026-04-18 13:49:18,35.99
TX100859,CUST1163,Smartphone,Electronics,594.99,3,2026-04-02 05:27:18,1784.97
TX100860,CUST1155,Laptop,Electronics,849.99,1,2026-03-17 06:39:18,849.99
TX100861,CUST1196,Pen Set,Stationery,4.24,3,2026-04-20 10:57:18,12.72
TX100862,CUST1082,Running Shoes,Apparel,71.99,2,2026-03-08 14:36:18,143.98
TX100863,CUST1009,Desk Chair,Furniture,127.49,2,2026-03-16 16:17:18,254.98
TX100864,CUST1092,Notebook,Stationery,2.99,2,2026-05-13 07:31:18,5.98
TX100865,CUST1027,Headphones,Electronics,76.49,1,2026-05-16 06:19:18,76.49
TX100866,CUST1018,Backpack,Accessories,39.99,1,2026-04-24 15:51:18,39.99
TX100867,CUST1195,Running Shoes,Apparel,79.99,3,2026-03-20 08:16:18,239.97
TX100868,CUST1014,Toaster,Appliances,26.99,3,2026-05-03 15:08:18,80.97
TX100869,CUST1106,Notebook,Stationery,2.69,2,2026-02-27 16:21:18,5.38
TX100870,CUST1152,Smartphone,Electronics,594.99,3,2026-04-15 12:39:18,1784.97
TX100871,CUST1193,Notebook,Stationery,2.99,3,2026-03-19 10:25:18,8.97
TX100872,CUST1121,Coffee Maker,Appliances,44.99,2,2026-05-10 18:35:18,89.98
TX100873,CUST1119,Running Shoes,Apparel,79.99,1,2026-05-03 02:14:18,79.99
TX100874,CUST1184,Notebook,Stationery,2.99,3,2026-03-30 09:38:18,8.97
TX100875,CUST1131,Smartphone,Electronics,629.99,1,2026-03-25 14:32:18,629.99
TX100876,CUST1106,Smartphone,Electronics,594.99,2,2026-03-23 16:21:18,1189.98
TX100877,CUST1046,Headphones,Electronics,76.49,1,2026-05-17 19:08:18,76.49
TX100878,CUST1108,Smartphone,Electronics,629.99,2,2026-03-29 09:24:18,1259.98
TX100879,CUST1089,Backpack,Accessories,35.99,2,2026-05-20 22:07:18,71.98
TX100880,CUST1026,Laptop,Electronics,849.99,1,2026-03-29 00:17:18,849.99
TX100881,CUST1187,Smartphone,Electronics,594.99,1,2026-05-08 17:38:18,594.99
TX100882,CUST1113,Desk Chair,Furniture,149.99,1,2026-05-14 07:20:18,149.99
TX100883,CUST1141,Laptop,Electronics,999.99,2,2026-02-22 22:16:18,1999.98
TX100884,CUST1138,Headphones,Electronics,80.99,2,2026-04-18 10:29:18,161.98
TX100885,CUST1120,Coffee Maker,Appliances,49.99,1,2026-04-17 15:57:18,49.99
TX100886,CUST1069,Notebook,Stationery,2.99,2,2026-02-21 17:02:18,5.98
TX100887,CUST1104,Headphones,Electronics,80.99,3,2026-04-29 14:56:18,242.97
TX100888,CUST1086,Notebook,Stationery,2.99,2,2026-05-14 10:37:18,5.98
TX100889,CUST1086,Toaster,Appliances,25.49,2,2026-04-02 16:01:18,50.98
TX100890,CUST1013,Pen Set,Stationery,4.49,2,2026-03-29 09:32:18,8.98
TX100891,CUST1037,Coffee Maker,Appliances,42.49,1,2026-03-20 20:08:18,42.49
TX100892,CUST1041,Backpack,Accessories,35.99,2,2026-03-21 10:20:18,71.98
TX100893,CUST1017,Toaster,Appliances,29.99,3,2026-02-26 16:41:18,89.97
TX100894,CUST1141,Backpack,Accessories,35.99,3,2026-05-17 03:04:18,107.97
TX100895,CUST1067,Headphones,Electronics,80.99,3,2026-05-03 11:33:18,242.97
TX100896,CUST1018,Desk Chair,Furniture,149.99,1,2026-04-23 20:24:18,149.99
TX100897,CUST1090,Pen Set,Stationery,4.49,1,2026-03-24 13:14:18,4.49
TX100898,CUST1157,Desk Chair,Furniture,134.99,1,2026-04-30 14:54:18,134.99
TX100899,CUST1020,Desk Chair,Furniture,127.49,2,2026-03-21 08:23:18,254.98
TX100900,CUST1039,Smartphone,Electronics,594.99,1,2026-04-03 15:22:18,594.99
TX100901,CUST1041,Toaster,Appliances,29.99,2,2026-04-23 09:44:18,59.98
TX100902,CUST1104,Laptop,Electronics,999.99,1,2026-04-17 18:43:18,999.99
TX100903,CUST1138,Headphones,Electronics,76.49,3,2026-03-06 14:01:18,229.47
TX100904,CUST1008,Toaster,Appliances,26.99,3,2026-05-02 17:38:18,80.97
TX100905,CUST1033,Coffee Maker,Appliances,44.99,2,2026-04-01 01:10:18,89.98
TX100906,CUST1080,Desk Chair,Furniture,134.99,3,2026-04-07 19:56:18,404.97
TX100907,CUST1148,Headphones,Electronics,89.99,2,2026-03-31 04:56:18,179.98
TX100908,CUST1200,Backpack,Accessories,39.99,1,2026-04-20 07:02:18,39.99
TX100909,CUST1141,Desk Chair,Furniture,149.99,3,2026-04-22 20:23:18,449.97
TX100910,CUST1140,Notebook,Stationery,2.69,3,2026-05-09 09:10:18,8.07
TX100911,CUST1076,Notebook,Stationery,2.69,1,2026-02-23 07:15:18,2.69
TX100912,CUST1028,Smartphone,Electronics,699.99,2,2026-03-08 11:11:18,1399.98
TX100913,CUST1031,Smartphone,Electronics,629.99,2,2026-04-23 14:25:18,1259.98
TX100914,CUST1081,Smartphone,Electronics,629.99,1,2026-03-03 03:41:18,629.99
TX100915,CUST1053,Smartphone,Electronics,594.99,2,2026-04-10 06:00:18,1189.98
TX100916,CUST1110,Notebook,Stationery,2.54,3,2026-04-12 18:21:18,7.62
TX100917,CUST1111,Smartphone,Electronics,699.99,1,2026-04-07 03:45:18,699.99
TX100918,CUST1028,Notebook,Stationery,2.99,2,2026-05-03 18:23:18,5.98
TX100919,CUST1040,Headphones,Electronics,89.99,1,2026-04-12 15:08:18,89.99
TX100920,CUST1043,Notebook,Stationery,2.54,2,2026-02-24 04:26:18,5.08
TX100921,CUST1076,Coffee Maker,Appliances,49.99,1,2026-03-12 20:24:18,49.99
TX100922,CUST1014,Running Shoes,Apparel,67.99,3,2026-03-17 02:36:18,203.97
TX100923,CUST1054,Backpack,Accessories,33.99,1,2026-04-17 16:10:18,33.99
TX100924,CUST1113,Smartphone,Electronics,594.99,3,2026-03-12 17:09:18,1784.97
TX100925,CUST1020,Running Shoes,Apparel,71.99,3,2026-03-25 01:38:18,215.97
TX100926,CUST1169,Smartphone,Electronics,594.99,1,2026-05-18 07:29:18,594.99
TX100927,CUST1091,Running Shoes,Apparel,71.99,3,2026-05-01 06:20:18,215.97
